1 爱/ài,HSK1,爱,ài,To Love,Wǒ ài wǒ de lǎogōng.,I love my husband.,我爱我的老公,v
25 胖/pàng,HSK3,胖,pàng,Fat,Nǐmen juéde wǒ pàng ma?,Do you think I am fat?,,adj
26 奇怪/qíguài,HSK3,奇怪,qíguài,Strange,Wǒ dì yī cì yùdào zhème qíguài de rén.,This is the first time that I have met such a strange person.,,adj
27 清楚/qīngchǔ,HSK3,清楚,qīngchǔ,Clear,Zhège shìpín de zìmù bù qīngchǔ.,The subtitle in this video is not clear.,,adj
28 认真/rènzhēn,HSK3,认真,rènzhēn,Serious,"Wǒ bù shì zài gēn nǐ kāi wánxiào, wǒ shì rènzhēn de.","I am not joking with you, I am serious.",,adj
29 容易/róngyì,HSK3,容易,róngyì,Easy,Wǒ juéde zhuànqián yīdiǎn yě bù róngyì.,I don't think it's easy to make money.,,adj
30 瘦/shòu,HSK3,瘦,shòu,Thin/Skinny,"Rénmen dōu shuō wǒ hěn shòu, kě wǒ juéde wǒ pàng le.","People say that I am skinny, but I think I am getting fat.",,adj
31 舒服/shūfu,HSK3,舒服,shūfu,Comfortable,Tǎng xiàlái ràng zìjǐ shūfu yīdiǎn.,Lie down and make yourself comfortable.,,adj
32 特别/tèbié,HSK3,特别,tèbié,Special,Zhè tiáo qúnzi hěn tèbié.,This dress is very special.,,adj
33 相同/xiāngtóng,HSK3,相同,xiāngtóng,Same,Tā fàn le liǎng cì xiāngtóng de cuòwù.,He has made the same mistake twice.,,adj
34 ⼩⼼/xiǎoxīn,HSK3,⼩⼼,xiǎoxīn,Careful,Nǐ yīnggāi yào gèng xiǎoxīn.,You should be more careful.,,adj
35 新鲜/xīnxiān,HSK3,新鲜,xīnxiān,Fresh,Zhèxiē píngguǒ kàn qǐlái hěn xīnxiān.,These apples look very fresh.,,adj
36 一般/yībān,HSK3,一般,yībān,General/Ordinary,Zhèlǐ de fēngjǐng hěn yībān.,The scenery here is very ordinary.,,adj
37 一样/yīyàng,HSK3,一样,yīyàng,Same,Wǒ hé wǒ bàba de xìnggé shì yīyàng de.,My father and I have the same character.,,adj
38 有名/yǒumíng,HSK3,有名,yǒumíng,Famous,Wǒ tīngshuō tā shì gè yǒumíng de yǎnyuán.,I hear that she is a famous actress.,,adj
39 重要/zhòngyào,HSK3,重要,zhòngyào,Important,Qián duì wǒ lái shuō hěn zhòngyào.,Money is very important to me.,,adj
1 才/cái,HSK3,才,cái,Just,Wǒ cái zuò wán zuòyè.,I just finished my homework.,我才做完作业,adv
2 当然/dāngrán,HSK3,当然,dāngrán,Surely/Certainly,Wǒ dāngrán jìde nǐ le.,I certainly remember you.,我当然记得你了,adv
3 多么/duōme,HSK3,多么,duōme,"How (wonderful, etc.)",Duōme měi de dìfang a!,How beautiful this place is!,多么美的地⽅啊！,adv
4 刚才/gāngcái,HSK3,刚才,gāngcái,Just Now/A Moment Ago,Wǒ gāngcái zài hē niúnǎi.,I was drinking milk a moment ago.,我刚才在喝⽜奶,adv
5 更/gèng,HSK3,更,gèng,More,Wǒ juéde zhège gèng yǒuyòng.,I think this is more useful.,我觉得这个更有⽤,adv
6 还/huán,HSK3,还,huán,To Return,Wǒ yī yǒu qián mǎshàng jiù huán nǐ.,I'll pay you back as soon as I have money.,我一有钱马上就还你,adv
7 或者/huòzhě,HSK3,或者,huòzhě,Or,Nǐ kěyǐ qù yóuyǒng huòzhě diàoyú.,You may go swimming or fishing.,你可以去游泳或者钓鱼,adv
8 ⼏乎/jīhū,HSK3,⼏乎,jīhū,Nearly/Almost,Zhè jīhū shì bù kěnéng wánchéng de.,It is almost impossible to finish.,这⼏乎是不可能完成的,adv
9 经常/jīngcháng,HSK3,经常,jīngcháng,Often,Wǒ jīngcháng qù gōngyuán sànbù.,I often walk to the park.,我经常去公园散步,adv
10 马上/mǎshàng,HSK3,马上,mǎshàng,At Once,Nǐ zuì hǎo mǎshàng zǒu.,You had better go at once.,你最好马上⾛,adv
11 其实/qíshí,HSK3,其实,qíshí,Actually,Qíshí wǒ xiànzài hěn máng.,I am actually very busy now.,其实我现在很忙,adv
12 其他/qítā,HSK3,其他,qítā,Else/Other,"Chúle nǐ, qítā rén dōu hěn è.",Everybody else is hungry but you.,除了你，其他⼈都很饿,adv
13 突然/tūrán,HSK3,突然,tūrán,All of a Sudden,Tā tūrán xiào le qǐlái.,"All of a sudden, she began to laugh.",她突然笑了起来,adv
14 先/xiān,HSK3,先,xiān,First,Qǐng xiān tiánxiě zhè zhāng biǎogé.,Please fill out this form first.,请先填写这张表格,adv
15 一边/yībiān,HSK3,一边,yībiān,At The Same Time,Wǒ yībiān xiào yībiān chīfàn.,I eat and laugh at the same time.,我一边笑一边吃饭,adv
16 一定/yīdìng,HSK3,一定,yīdìng,Definitely,Nǐ yīdìng shì zuì bàng de!,You are definitely the best!,你一定是最棒的！,adv
17 一共/yīgòng,HSK3,一共,yīgòng,Altogether,Tā yīgòng xiě le liù běn shū.,He wrote six books altogether.,他一共写了六本书,adv
18 一直/yīzhí,HSK3,一直,yīzhí,Constantly/Always,Wǒ yīzhí dōu hěn měi.,I am always beautiful.,我一直都很美,adv
19 以后/yǐhòu,HSK3,以后,yǐhòu,After,Chī wán wǎnfàn yǐhòu wǒ jiù qù shuìjiào.,I will go to sleep after dinner.,吃完晚饭以后我就去睡觉,adv
20 以前/yǐqián,HSK3,以前,yǐqián,Before,Wǒ jìde yǐqián jiàn guò nǐ.,I remember meeting you before.,我记得以前见过你,adv
21 只/zhǐ,HSK3,只,zhǐ,Only,Wǒ zhǐ chī yī zhǒng shuǐguǒ.,I only eat one kind of fruit.,我只吃一种⽔果,adv
22 终于/zhōngyú,HSK3,终于,zhōngyú,Finally,Wǒ zhōngyú kěyǐ shuìjiào le.,I finally can sleep.,我终于可以睡觉了,adv
23 主要/zhǔyào,HSK3,主要,zhǔyào,Mainly/Main,Wǒ de zhǔyào gōngzuò shì jiāo hànyǔ.,My main job is teaching Mandarin.,我的主要⼯作是教汉语,adv
24 总是/zǒngshì,HSK3,总是,zǒngshì,Always,Wǒ zǒngshì chídào.,I am always late.,我总是迟到,adv
25 最近/zuìjìn,HSK3,最近,zuìjìn,Recently,Zuìjìn wǒ hěn bù kāixīn.,I have been unhappy recently.,最近我很不开⼼,adv
1 别/bié,HSK2,别,bié,Do Not,Xū! Bié shuōhuà!,Shush！Don't speak!,嘘！别说话！,adv
2 ⾮常/fēicháng,HSK2,⾮常,fēicháng,Very,Wǒ gāng zuò le gè fēicháng kěpà de mèng.,I just had a very awful dream.,我刚做了个⾮常可怕的梦,adv
3 还/hái,HSK2,还,hái,Still,Nǐ zěnme hái zài zhè?,Why are you still here?,你怎么还在这？,adv
4 就/jiù,HSK2,就,jiù,Only/Just,Wǒ jiù xiǎng shuìjiào.,I just want to sleep.,我就想睡觉,adv
5 也/yě,HSK2,也,yě,Also,Tā yě shì zhōngguó rén.,He is also Chinese.,他也是中国⼈,adv
6 已经/yǐjīng,HSK2,已经,yǐjīng,Already,Xiànzài yǐjīng hěn wǎn le.,It's already late.,现在已经很晚了,adv
7 一起/yīqǐ,HSK2,一起,yīqǐ,Together,Wǒmen xǐhuan yīqǐ chànggē.,We enjoyed singing songs together.,我们喜欢一起唱歌,adv
8 再/zài,HSK2,再,zài,Again,Wǒ qīdài zài jiàn dào nǐ.,I am looking forward to seeing you again.,我期待再见到你,adv
9 真/zhēn,HSK2,真,zhēn,Really,Nǐ zhēn bàng!,You are really good！,你真棒！,adv
10 正在/zhèngzài,HSK2,正在,zhèngzài,Currently,Wǒ zhèngzài gōngzuò.,I am currently working .,我正在⼯作,adv
11 最/zuì,HSK2,最,zuì,Most,Zhège fāngfǎ zuì yǒuyòng le.,This is the most useful method.,这个⽅法最有⽤了,adv
12 但是/dànshì,HSK2,但是,dànshì,But,"Wǒ xiǎng mǎi chē, dànshì wǒ méi qián.","I want to buy a car, but I don't have money.",我想买车，但是我没钱,adv
13 所以/suǒyǐ,HSK2,所以,suǒyǐ,So,"Tā duì wǒ hěn hǎo, suǒyǐ wǒ hěn xǐhuan tā.","He is very good to me, so I like him very much.",他对我很好，所以我很喜欢他,adv
14 因为/yīnwèi,HSK2,因为,yīnwèi,Because,Bùyào yīnwèi tā qióng jiù kànbuqǐ tā.,Don't look down on him merely because he is poor.,不要因为他穷就看不起他,adv
15 ⽐/bǐ,HSK2,⽐,bǐ,To Compare With,Wǒ juéde nǐ bǐ wǒ piàoliang.,I think you are more beautiful than me.,我觉得你⽐我漂亮,adv
16 从/cóng,HSK2,从,cóng,From,Wǒ cóng yǐzi shàng shuāi le xiàlái.,I fell down from the chair.,我从椅⼦上摔了下来,adv
17 对/duì,HSK2,对,duì,Towards,Tā duì wǒ tàidu hěn chà.,His attitude towards me is very bad.,他对我态度很差,adv
18 离/lí,HSK2,离,lí,From/Be Away From,Wǒ jiā lí xuéxiào hěn yuǎn.,My home is far away from my school.,我家离学校很远,adv
19 向/xiàng,HSK2,向,xiàng,Towards,Yī liàng chē zhèng kāi xiàng wǒ.,There is a car coming towards me.,一辆车正开向我,adv
20 百/bǎi,HSK2,百,bǎi,Hundred,Wǒ yǐjīng xué le yī bǎi gè dāncí le.,I already learned a hundred words.,我已经学了一百个单词了,adv
21 第一/dìyī,HSK2,第一,dìyī,First,Wǒmen duì shū le dì yī chǎng bǐsài.,Our team lost the first match.,我们队输了第一场⽐赛,adv
22 两/liǎng,HSK2,两,liǎng,Two,Wǒ yǒu liǎng gè érzi.,I have two boys.,我有两个⼉⼦,adv
23 千/qiān,HSK2,千,qiān,Thousand,Wǒ xūyào jiè yī qiān kuài qián.,I need to borrow one thousand Yuan.,我需要借一千块钱,adv
24 喂/wèi,HSK2,喂,wèi,Hey,Wèi! Nǐ shì shuí?,Hey！Who are you?,喂！你是谁？,adv
25 ⼤家/dàjiā,HSK2,⼤家,dàjiā,Everyone,Dàjiā néng tīngjiàn wǒ shuōhuà ma?,Can everyone hear me?,⼤家能听见我说话吗？,adv
26 每/měi,HSK2,每,měi,Every,Wǒ měitiān doū hěn kāixīn.,I am happy everyday.,我每天都很开⼼,adv
27 您/nín,HSK2,您,nín,"You (courteous, as opposed to informal)",Wǒ xiǎng yāoqǐng nín yīqǐ chī wǎnfàn.,I would like to invite you for dinner.,我想邀请您一起吃晚饭,adv
28 它/tā,HSK2,它,tā,It,Tā zhǐshì yī zhī māo éryǐ.,"It is just a cat, that's all.",它只是一只猫⽽已,adv
29 为什么/wèishéme,HSK2,为什么,wèishéme,Why,Nǐ wèishéme bù xǐhuan wǒ?,Why do you dislike me?,你为什么不喜欢我？,adv
30 吧/ba,HSK2,吧,ba,(Suggestion),Wǒ péi nǐ qù jīchǎng ba.,Let me accompany you to the airport.,我陪你去机场吧,adv
31 地/de,HSK2,地,de,(Adverbial Particle),"Tā jìngjìng de kànzhe tā, bùzhī gāi shuō shénme.","She stared at him in silence, not knowing what to say.",她静静地看着他，不知该说什么,adv
32 得/de,HSK2,得,c,(Adverbial Particle),Nà zhī gǒu pǎo de hěn kuài.,That dog runs fast.,那只狗跑得很快,adv
33 过/guò,HSK2,过,guò,(Perfect Tense),Wǒ méi kàn guò zhège diànyǐng.,I haven't watched this movie.,我没看过这个电影,adv
34 着/zhe,HSK2,着,zhe,(Continuing Tense),Tā zài kàn zhe shū.,He is reading a book.,他在看着书,adv
35 打篮球/dǎ lánqiú,HSK2,打篮球,dǎ lánqiú,To Play Basketball,Dǎ lánqiú hěn yǒuqù.,Basketball is fun to play.,打篮球很有趣,adv
36 次/cì,HSK2,次,cì,Time,Wǒ měitiān pǎo liǎng cì bù.,I run two times a day.,我每天跑两次步,adv
37 公⽄/gōngjīn,HSK2,公⽄,gōngjīn,Kilogram,Wǒ suíshēn kěyǐ dài duōshao gōngjīn xínglǐ?,How many kilograms of luggage can I bring with me?,我随⾝可以带多少公⽄⾏李？,adv
38 件/jiàn,HSK2,件,jiàn,Measure Word For Clothing or Matters,Zhè jiàn yīfu hěn tèbié.,This cloth is very special.,这件⾐服很特别,adv
39 元/yuán,HSK2,元,yuán,Yuan,Zhè shǒubiǎo huā le wǒ wǔqiān yuán.,This watch cost me 5000 Yuan.,这手表花了我五千元,adv
40 张/zhāng,HSK2,张,zhāng,Piece (Measure Word),Qǐng gěi wǒ yī zhāng zhǐ,Please give me a piece of paper.,请给我一张纸,adv
14 啊/a,HSK3,啊,a,Ah,Zhè shì duōme gǔwǔ rénxīn de xiāoxi a!,What an inspiring news this is!,这是多么⿎舞⼈⼼的消息啊！,rw
30 吧/ba,HSK2,吧,ba,(Suggestion),Wǒ péi nǐ qù jīchǎng ba.,Let me accompany you to the airport.,我陪你去机场吧,rw
20 百/bǎi,HSK2,百,bǎi,Hundred,Wǒ yǐjīng xué le yī bǎi gè dāncí le.,I already learned a hundred words.,我已经学了一百个单词了,rw
7 被/bèi,HSK3,被,bèi,By,Wǒ bèi zhège gùshi gěi xià dào le.,I was scared by this story.,我被这个故事给吓到了,rw
15 本/běn,HSK1,本,běn,Volume/Measure Word,Wǒ mǎi le liǎng běn shū.,I bought two books.,我买了两本书,rw
15 ⽐/bǐ,HSK2,⽐,bǐ,To Compare With,Wǒ juéde nǐ bǐ wǒ piàoliang.,I think you are more beautiful than me.,我觉得你⽐我漂亮,rw
1 别/bié,HSK2,别,bié,Do Not,Xū! Bié shuōhuà!,Shush！Don't speak!,嘘！别说话！,rw
15 别⼈/biéren,HSK3,别⼈,biéren,Others,Tā bù zàihu biéren duì tā de pīpíng.,He doesn't care about other people's criticism.,他不在乎别⼈对他的批评,rw
1 不/bù,HSK1,不,bù,No,Wǒ bù xǐhuan kàn diànshì.,I don't like watching TV.,我不喜欢看电视,rw
8 除了/chúle,HSK3,除了,chúle,Except For,Chúle tā měi gè rén dōu zài zhèlǐ.,Everyone is here except for him.,除了他每个⼈都在这⾥,rw
36 次/cì,HSK2,次,cì,Time,Wǒ měitiān pǎo liǎng cì bù.,I run two times a day.,我每天跑两次步,rw
16 从/cóng,HSK2,从,cóng,From,Wǒ cóng yǐzi shàng shuāi le xiàlái.,I fell down from the chair.,我从椅⼦上摔了下来,rw
6 ⼤/dà,HSK1,⼤,dà,Big,Nǐ de fángjiān zhēn dà.,Your room is really big.,你的房间真⼤,rw
35 打篮球/dǎ lánqiú,HSK2,打篮球,dǎ lánqiú,To Play Basketball,Dǎ lánqiú hěn yǒuqù.,Basketball is fun to play.,打篮球很有趣,rw
25 ⼤家/dàjiā,HSK2,⼤家,dàjiā,Everyone,Dàjiā néng tīngjiàn wǒ shuōhuà ma?,Can everyone hear me?,⼤家能听见我说话吗？,rw
12 但是/dànshì,HSK2,但是,dànshì,But,"Wǒ xiǎng mǎi chē, dànshì wǒ méi qián.","I want to buy a car, but I don't have money.",我想买车，但是我没钱,rw
21 的/de,HSK1,的,de,"Subordinating Particle/Of,~'s(Possessive Particle)",Nàge shǒujī shì shuí de?,Whose cellphone is that?,那个手机是谁的？,rw
31 地/de,HSK2,地,de,(Adverbial Particle),"Tā jìngjìng de kànzhe tā, bùzhī gāi shuō shénme.","She stared at him in silence, not knowing what to say.",她静静地看着他，不知该说什么,rw
32 得/de,HSK2,得,de,(Adverbial Particle),Nà zhī gǒu pǎo de hěn kuài.,That dog runs fast.,那只狗跑得很快,rw
21 第一/dìyī,HSK2,第一,dìyī,First,Wǒmen duì shū le dì yī chǎng bǐsài.,Our team lost the first match.,我们队输了第一场⽐赛,rw
2 都/dōu,HSK1,都,dōu,All,Wǒmen dōu shì xuésheng.,We are all students.,我们都是学⽣,rw
17 对/duì,HSK2,对,duì,Towards,Tā duì wǒ tàidu hěn chà.,His attitude towards me is very bad.,他对我态度很差,rw
7 多/duō,HSK1,多,duō,Many/Much,Zhèlǐ yǒu hěn duō rén.,There are many people here.,这⾥有很多⼈,rw
1 ⽽且/érqiě,HSK3,⽽且,érqiě,Moreover/But Also,"Tā bùjǐn piàoliang, érqiě duì měi gè rén dōu hěn hǎo.",She is not only beautiful but also kind to everybody.,她不仅漂亮，⽽且对每个⼈都很好,rw
2 ⾮常/fēicháng,HSK2,⾮常,fēicháng,Very,Wǒ gāng zuò le gè fēicháng kěpà de mèng.,I just had a very awful dream.,我刚做了个⾮常可怕的梦,rw
8 ⾼兴/gāoxìng,HSK1,⾼兴,gāoxìng,Happy,Jīntiān wǒ hěn gāoxìng.,I am very happy today.,今天我很⾼兴,rw
16 个/gè,HSK1,个,gè,Measure Word,Wǒ yǒu yī gè dìdi.,I have a brother.,我有一个弟弟,rw
37 公⽄/gōngjīn,HSK2,公⽄,gōngjīn,Kilogram,Wǒ suíshēn kěyǐ dài duōshao gōngjīn xínglǐ?,How many kilograms of luggage can I bring with me?,我随⾝可以带多少公⽄⾏李？,rw
9 关于/guānyú,HSK3,关于,guānyú,Regarding/About,Wǒ xiǎng gēn nǐ tǎolùn yīxià guānyú qián de wèntí.,I want to talk to you about money.,我想跟你讨论一下关于钱的问题,rw
33 过/guò,HSK2,过,guò,(Perfect Tense),Wǒ méi kàn guò zhège diànyǐng.,I haven't watched this movie.,我没看过这个电影,rw
3 还/hái,HSK2,还,hái,Still,Nǐ zěnme hái zài zhè?,Why are you still here?,你怎么还在这？,rw
9 好/hǎo,HSK1,好,hǎo,Good/Nice,Nǐ shì yī gè hǎo rén.,You are a good person.,你是一个好⼈,rw
14 和/hé,HSK1,和,hé,And,Tā hé wǒ shì hǎo péngyou.,She and I are good friends.,她和我是好朋友,rw
3 很/hěn,HSK1,很,hěn,Very,Wǒ hěn máng.,I am very busy.,我很忙,rw
38 件/jiàn,HSK2,件,jiàn,Measure Word For Clothing or Matters,Zhè jiàn yīfu hěn tèbié.,This cloth is very special.,这件⾐服很特别,rw
4 就/jiù,HSK2,就,jiù,Only/Just,Wǒ jiù xiǎng shuìjiào.,I just want to sleep.,我就想睡觉,rw
18 块/kuài,HSK1,块,kuài,Piece,Wǒ yǒu yī kuài dì.,I have a piece of land.,我有一块地,rw
22 了/le,HSK1,了,le,(Past Tense),Wǒ xǐ le zǎo.,I took a shower.,我洗了澡,rw
10 冷/lěng,HSK1,冷,lěng,Cold,Jīntiān hěn lěng.,It's cold today.,今天很冷,rw
18 离/lí,HSK2,离,lí,From/Be Away From,Wǒ jiā lí xuéxiào hěn yuǎn.,My home is far away from my school.,我家离学校很远,rw
5 辆/liàng,HSK3,辆,liàng,Measure Word,Nǐ zhè liàng xīnchē huā le duōshao qián?,How much did you pay for your new car?,你这辆新车花了多少钱？,rw
22 两/liǎng,HSK2,两,liǎng,Two,Wǒ yǒu liǎng gè érzi.,I have two boys.,我有两个⼉⼦,rw
23 吗/ma,HSK1,吗,ma,Represents a Question Marker,Nǐ kùn ma?,Are you sleepy?,你困吗？,rw
4 没/méi,HSK1,没,méi,Not,Wǒ méi hē shuǐ.,I didn't drink water.,我没喝⽔,rw
26 每/měi,HSK2,每,měi,Every,Wǒ měitiān doū hěn kāixīn.,I am happy everyday.,我每天都很开⼼,rw
24 呢/ne,HSK1,呢,ne,Indicates a Suggestion,Shuí huì xìn ne?,Who's going to believe that?,谁会信呢？,rw
27 您/nín,HSK2,您,nín,"You (courteous, as opposed to informal)",Wǒ xiǎng yāoqǐng nín yīqǐ chī wǎnfàn.,I would like to invite you for dinner.,我想邀请您一起吃晚饭,rw
23 千/qiān,HSK2,千,qiān,Thousand,Wǒ xūyào jiè yī qiān kuài qián.,I need to borrow one thousand Yuan.,我需要借一千块钱,rw
2 然后/ránhòu,HSK3,然后,ránhòu,Afterwards,"Tā shàngxià dǎliang le wǒ yī fān, ránhòu wèn le wǒ jǐ gè wèntí.",He looked me up and down and then asked me a few questions.,他上下打量了我一番，然后问了我⼏个问题,rw
11 热/rè,HSK1,热,rè,Hot,Wǒ juéde hěn rè.,I feel very hot.,我觉得很热,rw
3 如果/rúguǒ,HSK3,如果,rúguǒ,If,"Rúguǒ wǒ shì nǐ, wǒ yě huì zhème zuò.","If I were you, I would do the same thing.",如果我是你，我也会这么做,rw
12 少/shǎo,HSK1,少,shǎo,Few/Little,Shātān shàng de rén fēicháng shǎo.,There were few people on the beach.,沙滩上的⼈⾮常少,rw
17 岁/suì,HSK1,岁,suì,Years/Age,Wǒ èr shí sì suì.,I am 24 years old.,我⼆⼗四岁,rw
10 虽然/suīrán,HSK3,虽然,suīrán,Despite/Even Though,"Tā suīrán qióng, dàn shēnghuó què guò de hěn kuàilè.","Even though he was poor, he was happy.",他虽然穷，但⽣活却过得很快乐,rw
13 所以/suǒyǐ,HSK2,所以,suǒyǐ,So,"Tā duì wǒ hěn hǎo, suǒyǐ wǒ hěn xǐhuan tā.","He is very good to me, so I like him very much.",他对我很好，所以我很喜欢他,rw
28 它/tā,HSK2,它,tā,It,Tā zhǐshì yī zhī māo éryǐ.,"It is just a cat, that's all.",它只是一只猫⽽已,rw
5 太/tài,HSK1,太,tài,Too/Very,Zhè dào cài tài měiwèi le!,This dish is very delicious.,这道菜太美味了！,rw
24 喂/wèi,HSK2,喂,wèi,Hey,Wèi! Nǐ shì shuí?,Hey！Who are you?,喂！你是谁？,rw
6 位/wèi,HSK3,位,wèi,Measure Word,Wǒ yīzhí mèngxiǎng chéngwéi yī wèi yǎnyuán.,I have always dreamed about being an actress.,我一直梦想成为一位演员,rw
11 为/wèi,HSK3,为,wèi,For,Wǒ suǒ zuò de yīqiè dōu shì wèile nǐ.,Everything I do is for you.,我所做的一切都是为了你,rw
12 为了/wèile,HSK3,为了,wèile,For,Tā zuò zhège shì wèile qián.,He is doing it for money.,他做这个是为了钱,rw
29 为什么/wèishéme,HSK2,为什么,wèishéme,Why,Nǐ wèishéme bù xǐhuan wǒ?,Why do you dislike me?,你为什么不喜欢我？,rw
19 向/xiàng,HSK2,向,xiàng,Towards,Yī liàng chē zhèng kāi xiàng wǒ.,There is a car coming towards me.,一辆车正开向我,rw
13 ⼩/xiǎo,HSK1,⼩,xiǎo,Small,Nàge chuáng fēicháng xiǎo.,That bed is very small.,那个床⾮常⼩,rw
19 些/xiē,HSK1,些,xiē,A Few,Wǒ mǎi le xiē xiāngjiāo.,I bought a few bananas.,我买了些⾹蕉,rw
13 像/xiŕng,HSK3,像,xiŕng,As/To Be Like,Tā xiàng zìjǐ de mǔqīn.,He's like his mum.,他像⾃⼰的母亲,rw
5 也/yě,HSK2,也,yě,Also,Tā yě shì zhōngguó rén.,He is also Chinese.,他也是中国⼈,rw
6 已经/yǐjīng,HSK2,已经,yǐjīng,Already,Xiànzài yǐjīng hěn wǎn le.,It's already late.,现在已经很晚了,rw
16 应该/yīnggāi,HSK3,应该,yīnggāi,Should,Nǐ yīnggāi duō hē diǎn shuǐ.,You should drink more water.,你应该多喝点⽔,rw
14 因为/yīnwèi,HSK2,因为,yīnwèi,Because,Bùyào yīnwèi tā qióng jiù kànbuqǐ tā.,Don't look down on him merely because he is poor.,不要因为他穷就看不起他,rw
7 一起/yīqǐ,HSK2,一起,yīqǐ,Together,Wǒmen xǐhuan yīqǐ chànggē.,We enjoyed singing songs together.,我们喜欢一起唱歌,rw
4 又/yòu,HSK3,又,yòu,Again,Tā bǎ tóngyàng de huà yòu shuō le yī biàn.,She said the same thing all over again.,她把同样的话又说了一遍,rw
39 元/yuán,HSK2,元,yuán,Yuan,Zhè shǒubiǎo huā le wǒ wǔqiān yuán.,This watch cost me 5000 Yuan.,这手表花了我五千元,rw
17 愿意/yuànyì,HSK3,愿意,yuànyì,Would Like To/Willing (To Do Something),Tā bù yuànyì wèi qián gōngzuò.,He is not willing to work for money.,他不愿意为钱⼯作,rw
20 在/zài,HSK1,在,zài,At/(to be) In,Wǒ xiànzài zài bàngōngshì.,I am in the office now.,我现在在办公室,rw
8 再/zài,HSK2,再,zài,Again,Wǒ qīdài zài jiàn dào nǐ.,I am looking forward to seeing you again.,我期待再见到你,rw
40 张/zhāng,HSK2,张,zhāng,Piece (Measure Word),Qǐng gěi wǒ yī zhāng zhǐ,Please give me a piece of paper.,请给我一张纸,rw
34 着/zhe,HSK2,着,zhe,(Continuing Tense),Tā zài kàn zhe shū.,He is reading a book.,他在看着书,rw
9 真/zhēn,HSK2,真,zhēn,Really,Nǐ zhēn bàng!,You are really good！,你真棒！,rw
10 正在/zhèngzài,HSK2,正在,zhèngzài,Currently,Wǒ zhèngzài gōngzuò.,I am currently working .,我正在⼯作,rw
11 最/zuì,HSK2,最,zuì,Most,Zhège fāngfǎ zuì yǒuyòng le.,This is the most useful method.,这个⽅法最有⽤了,rw
